participantId,trialId,trialOrder,responseId,status,description,instruction,responsePrompt,answer,duration,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_params
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_47","19","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":50,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_35","20","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.36","8307","8307","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_35","20","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","133","8307","8307","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_35","20","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_27","21","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.29","11735","11735","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_27","21","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","146.99999999999997","11735","11735","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_27","21","windowEvents","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_29","22","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.42","8906","8906","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_29","22","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","121.00000000000001","8906","8906","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_29","22","windowEvents","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_37","23","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.36","5723","5723","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_37","23","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","133","5723","5723","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_37","23","windowEvents","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_22","24","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.53","6938","6938","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_22","24","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","99","6938","6938","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_22","24","windowEvents","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_1","25","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.55","5220","5220","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_1","25","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","94.99999999999999","5220","5220","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_1","25","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_13","26","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.39","12109","12109","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_13","26","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","127","12109","12109","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_13","26","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":64,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_31","27","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.52","10067","10067","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_31","27","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","100.99999999999999","10067","10067","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_31","27","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_34","28","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.7","10443","10443","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_34","28","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","65","10443","10443","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_34","28","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_43","29","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.64","7824","7824","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_43","29","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","77","7824","7824","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_43","29","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_8","30","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.44","5208","5208","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_8","30","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","117.00000000000001","5208","5208","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_8","30","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_23","31","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.56","6282","6282","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_23","31","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","92.99999999999999","6282","6282","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_23","31","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_3","32","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.55","5122","5122","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_3","32","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","94.99999999999999","5122","5122","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_3","32","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_18","33","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.4","7646","7646","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_18","33","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","125","7646","7646","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_18","33","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"f46f0f93-0b43-4464-8f99-95cd20919453","pointArc_task_44","34","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.35","5650","5650","Moritz","undefined","undefined","undefined","moritz","[object Object]"
